id,customer_name,sentiment,csat_score,call_timestamp,reason,channel,response_time,call_duration_in_minutes,call_center,agent_id
LAY-98393046-n-273722-ZQ,Blondelle Wellan,Negative,,10/17/2023,Billing Question,Chatbot,Within SLA,23,Los Angeles/CA,420
KNU-55373935-l-624772-zU,Hugues Rozenzweig,Very Positive,,10/16/2023,Billing Question,Call-Center,Within SLA,36,Los Angeles/CA,413
GHB-91846389-2-589448-Ny,Min Tzuker,Neutral,,10/1/2023,Billing Question,Email,Within SLA,32,Chicago/IL,204
ZCQ-44785695-C-485252-3V,Llewellyn Eltune,Very Positive,,10/15/2023,Billing Question,Call-Center,Within SLA,27,Los Angeles/CA,438
TUW-47173598-H-156871-PZ,Taddeusz Sudran,Positive,9,10/21/2023,Billing Question,Web,Below SLA,19,Los Angeles/CA,438
TQQ-89121133-L-302107-zc,Jocko Livoir,Very Positive,9,10/15/2023,Payments,Call-Center,Within SLA,36,Los Angeles/CA,419
CLE-34539461-C-031841-D2,Faunie Pyzer,Very Positive,9,10/23/2023,Payments,Call-Center,Within SLA,35,Chicago/IL,229
HKJ-77066271-o-814961-vs,Pavia Guillot,Neutral,,10/6/2023,Payments,Call-Center,Within SLA,31,Los Angeles/CA,426
XFM-61168940-w-836263-Iy,Perren Measham,Negative,,10/17/2023,Billing Question,Chatbot,Within SLA,17,Chicago/IL,226
UAV-67618261-M-806955-O5,Vania Standage,Negative,,10/25/2023,Billing Question,Web,Within SLA,45,Los Angeles/CA,412
PMC-31915629-f-848741-jU,Sula Marikhin,Positive,7,10/13/2023,Billing Question,Email,Above SLA,11,Baltimore/MD,105
KLT-41579910-e-648055-Y5,Gabriela Gheeraert,Neutral,,10/3/2023,Billing Question,Web,Within SLA,44,Baltimore/MD,129
JHY-07140267-r-011682-Oq,Susy Boulger,Positive,8,10/16/2023,Billing Question,Call-Center,Above SLA,37,Los Angeles/CA,418
ETZ-74528710-s-509949-JK,Georgeanne Tring,Positive,7,10/8/2023,Billing Question,Email,Below SLA,45,Los Angeles/CA,422
AWQ-11834486-c-874237-dJ,Brenda Benton,Negative,3,10/6/2023,Billing Question,Web,Within SLA,23,Los Angeles/CA,410
ZCS-76060097-H-361162-oX,Kynthia Uzielli,Neutral,,10/9/2023,Billing Question,Call-Center,Within SLA,43,Denver/CO,331
FII-85870324-T-692354-l7,Guthry Kilby,Neutral,7,10/27/2023,Billing Question,Chatbot,Within SLA,7,Baltimore/MD,134
CQY-58701991-S-072181-sN,Lisle Dedam,Negative,,10/5/2023,Billing Question,Call-Center,Above SLA,33,Los Angeles/CA,411
WUE-08073906-J-931752-c4,Esdras Bogays,Neutral,,10/24/2023,Billing Question,Call-Center,Below SLA,41,Baltimore/MD,152
GKH-09278537-q-015124-CT,Colline Krinks,Negative,,10/5/2023,Billing Question,Email,Within SLA,33,Los Angeles/CA,422
ZMR-32199461-V-544210-Xb,Addie Kleisle,Very Positive,9,10/23/2023,Billing Question,Email,Within SLA,23,Baltimore/MD,138
USL-94991993-I-145807-lH,Sondra Yelden,Negative,5,10/5/2023,Service Outage,Chatbot,Within SLA,34,Los Angeles/CA,420
KYM-59411257-W-276288-7P,Lorene Zecchinii,Positive,,10/24/2023,Service Outage,Chatbot,Below SLA,30,Los Angeles/CA,423
WKV-98796900-h-607679-K3,Ewen Kernock,Very Negative,,10/5/2023,Payments,Call-Center,Below SLA,10,Los Angeles/CA,416
HIB-11377699-y-774083-nk,Cole Chadband,Negative,,10/11/2023,Billing Question,Chatbot,Within SLA,31,Baltimore/MD,134
KBW-73601802-9-487619-FE,Karim Endersby,Negative,,10/18/2023,Billing Question,Chatbot,Below SLA,33,Chicago/IL,217
HOI-20147565-K-022435-sg,Amara Bleasby,Very Positive,9,10/13/2023,Payments,Call-Center,Below SLA,26,Baltimore/MD,146
OSB-37395966-l-107122-Uc,Leanna Langdon,Very Positive,,10/5/2023,Service Outage,Chatbot,Above SLA,18,Chicago/IL,201
YMD-00928077-u-532765-m2,Enid Farmloe,Very Negative,,10/8/2023,Payments,Call-Center,Within SLA,29,Baltimore/MD,104
ZOC-58264919-C-608375-u6,Krystle Reddie,Negative,,10/1/2023,Billing Question,Web,Within SLA,6,Chicago/IL,214
GOQ-75673976-j-939932-jA,Lacy Gianetti,Very Negative,3,10/20/2023,Service Outage,Email,Within SLA,44,Baltimore/MD,140
LHF-97319556-0-886425-91,Carolyn Firle,Neutral,,10/24/2023,Payments,Call-Center,Within SLA,9,Chicago/IL,202
RHB-33185488-A-760536-BO,Stormie Grolmann,Neutral,,10/11/2023,Billing Question,Web,Above SLA,21,Los Angeles/CA,405
EIP-88269841-V-463519-II,Cindra Yackiminie,Negative,,10/7/2023,Billing Question,Chatbot,Within SLA,26,Chicago/IL,224
JUQ-44888525-T-579365-2L,Quincey Dury,Very Positive,9,10/18/2023,Billing Question,Chatbot,Above SLA,33,Baltimore/MD,122
ZIY-99537022-9-797731-lo,Stevana Gabbatiss,Very Negative,3,10/10/2023,Billing Question,Email,Within SLA,23,Los Angeles/CA,437
XGE-23552389-x-115845-LU,Brewster Langeren,Negative,,10/27/2023,Billing Question,Chatbot,Within SLA,7,Baltimore/MD,138
KYX-57111762-F-422074-YK,Adiana McGuckin,Positive,,10/17/2023,Billing Question,Email,Below SLA,37,Baltimore/MD,117
GEX-32641107-j-424688-VX,Cesya Capnor,Neutral,,10/27/2023,Billing Question,Chatbot,Above SLA,43,Los Angeles/CA,432
YIK-04564802-j-529599-wt,Marni Dunbar,Very Positive,,10/8/2023,Payments,Call-Center,Within SLA,32,Los Angeles/CA,416
THK-37992121-Z-094866-G4,Dennis Punter,Negative,,10/19/2023,Payments,Call-Center,Within SLA,38,Los Angeles/CA,406
VZZ-48403126-O-895595-iN,Josiah Somerlie,Neutral,,10/11/2023,Billing Question,Web,Within SLA,44,Baltimore/MD,111
IXY-19110140-z-363882-A5,Nero Oldacres,Neutral,8,10/28/2023,Billing Question,Call-Center,Below SLA,30,Denver/CO,307
QOW-93751675-D-046075-pg,Richmond Forrester,Positive,,10/29/2023,Billing Question,Web,Within SLA,16,Baltimore/MD,111
UIF-46871549-X-739922-k0,Chariot Shouler,Neutral,,10/29/2023,Billing Question,Web,Within SLA,6,Baltimore/MD,122
NBI-43831449-t-726639-LX,Amii Van Der Weedenburg,Negative,,10/28/2023,Billing Question,Web,Below SLA,5,Chicago/IL,227
YXK-05102435-v-400370-BP,Xever Beall,Neutral,,10/18/2023,Billing Question,Email,Within SLA,37,Los Angeles/CA,439
WEH-01817130-f-094328-eE,Andonis Do Rosario,Neutral,,10/23/2023,Billing Question,Call-Center,Below SLA,30,Chicago/IL,221
WUU-75727514-j-064135-uN,Claresta Kleinstein,Negative,6,10/10/2023,Billing Question,Web,Above SLA,38,Baltimore/MD,127
ONQ-66113132-F-877084-kR,Emilee de Cullip,Neutral,5,10/25/2023,Service Outage,Chatbot,Within SLA,13,Chicago/IL,226
GWO-23073086-v-826753-wn,Hurleigh Glossop,Negative,5,10/28/2023,Billing Question,Web,Within SLA,22,Baltimore/MD,130
XAD-27901581-C-795872-lw,Emlynne Yannikov,Negative,4,10/3/2023,Billing Question,Web,Within SLA,36,Los Angeles/CA,403
VBE-38340916-s-239192-zt,Hildegarde Linsley,Negative,,10/11/2023,Billing Question,Web,Within SLA,43,Denver/CO,328
JZQ-08917091-V-803702-zn,Marve Tocque,Very Negative,1,10/2/2023,Billing Question,Call-Center,Below SLA,44,Los Angeles/CA,441
TKA-43097125-6-324432-eP,Belva Pales,Neutral,,10/21/2023,Billing Question,Web,Within SLA,9,Baltimore/MD,137
YBH-23379112-j-129834-zP,Joletta Phizackarley,Neutral,,10/14/2023,Billing Question,Call-Center,Above SLA,44,Los Angeles/CA,418
ETU-23216056-S-100839-d1,Lianne Kitteringham,Negative,5,10/14/2023,Billing Question,Email,Within SLA,8,Baltimore/MD,103
ASQ-41450493-4-046437-Yy,Bertrand Fidell,Neutral,8,10/30/2023,Billing Question,Email,Within SLA,29,Baltimore/MD,101
KMC-47198613-e-735061-h8,Neils Benettolo,Very Negative,4,10/6/2023,Billing Question,Call-Center,Above SLA,30,Chicago/IL,217
EZC-68705796-6-364206-37,Brodie Ricker,Negative,,10/29/2023,Billing Question,Call-Center,Within SLA,20,Baltimore/MD,126
GQR-98251512-n-740125-Mc,Northrup Guard,Neutral,,10/19/2023,Service Outage,Chatbot,Above SLA,10,Los Angeles/CA,414
SII-99492179-G-762131-vQ,Lyndel Deakes,Negative,,10/2/2023,Billing Question,Call-Center,Within SLA,24,Baltimore/MD,136
BKR-81318903-q-882627-Ov,Ruthie Riatt,Negative,,10/20/2023,Billing Question,Call-Center,Below SLA,5,Los Angeles/CA,429
PEC-80096767-Z-014923-TN,Brady Atlay,Very Negative,,10/25/2023,Service Outage,Email,Within SLA,32,Denver/CO,318
MII-23608508-z-128201-I6,Siegfried Stoute,Negative,,10/20/2023,Billing Question,Chatbot,Below SLA,9,Los Angeles/CA,441
GOO-77188070-n-184296-6b,Odelinda Whiteson,Very Negative,,10/13/2023,Billing Question,Web,Below SLA,33,Denver/CO,315
HTB-56309914-b-493037-pe,Dennie Elt,Neutral,,10/21/2023,Billing Question,Call-Center,Within SLA,24,Chicago/IL,208
MXG-48013791-s-468031-GZ,Kinna Sanzio,Neutral,,10/16/2023,Billing Question,Call-Center,Within SLA,5,Los Angeles/CA,431
ADK-01603771-H-849188-f0,Lynsey Jacobbe,Neutral,,10/10/2023,Billing Question,Web,Within SLA,44,Los Angeles/CA,408
MMS-43899245-M-008584-51,Ofella Nise,Neutral,7,10/26/2023,Billing Question,Call-Center,Within SLA,23,Baltimore/MD,139
TUM-70361564-F-473437-Qw,Ally Glasspool,Negative,5,10/30/2023,Billing Question,Chatbot,Within SLA,5,Denver/CO,321
MIL-73783763-B-590811-JR,Will Graser,Negative,,10/4/2023,Billing Question,Chatbot,Within SLA,25,Chicago/IL,209
NYP-71671415-f-385164-qL,Tiffanie Vallery,Neutral,6,10/27/2023,Billing Question,Web,Below SLA,44,Los Angeles/CA,426
EYA-75914647-I-049337-wI,Pate Garn,Very Negative,4,10/2/2023,Service Outage,Web,Below SLA,45,Baltimore/MD,124
RTI-65379285-e-898373-hW,Adora Blurton,Negative,,10/1/2023,Billing Question,Chatbot,Within SLA,29,Baltimore/MD,113
KQP-75228935-U-490586-N6,Sarene Girardengo,Negative,6,10/28/2023,Billing Question,Web,Within SLA,45,Los Angeles/CA,422
WWK-26703045-z-792914-Yr,Nate Meader,Very Negative,,10/22/2023,Billing Question,Email,Within SLA,35,Baltimore/MD,105
HQO-23564487-l-387174-Xq,Rudiger Fettiplace,Negative,,10/25/2023,Billing Question,Call-Center,Within SLA,38,Los Angeles/CA,436
CHL-27726061-Y-517140-Rq,Margi Pinchon,Very Negative,,10/5/2023,Billing Question,Web,Above SLA,5,Los Angeles/CA,435
PDO-60147878-I-349302-Qo,Mortimer Chalkly,Negative,,10/21/2023,Payments,Call-Center,Within SLA,31,Chicago/IL,209
YBX-53525449-G-631004-RW,Tarah Handley,Positive,,10/23/2023,Billing Question,Web,Within SLA,31,Chicago/IL,208
QGT-01080153-5-047583-XS,Mela Barron,Negative,4,10/24/2023,Billing Question,Call-Center,Within SLA,22,Los Angeles/CA,412
OJI-56178961-W-939068-ix,Hillery Petican,Neutral,,10/16/2023,Billing Question,Chatbot,Within SLA,20,Los Angeles/CA,416
PII-77662056-o-260520-np,Ricki Maden,Very Negative,,10/4/2023,Billing Question,Web,Below SLA,23,Chicago/IL,209
ZVK-88788218-g-676107-zj,Padraig Landes,Very Negative,,10/29/2023,Billing Question,Call-Center,Within SLA,5,Chicago/IL,221
FJZ-75834843-4-464337-1w,Layla Allaway,Negative,3,10/23/2023,Billing Question,Chatbot,Below SLA,17,Los Angeles/CA,412
FRX-81500448-V-018915-M4,Mercy Mouton,Neutral,5,10/23/2023,Service Outage,Chatbot,Below SLA,25,Chicago/IL,218
FAD-55122645-S-922811-Go,Kata Basden,Negative,6,10/28/2023,Payments,Call-Center,Above SLA,42,Chicago/IL,214
PLR-13509959-0-586796-33,Imogen Wittey,Negative,3,10/15/2023,Billing Question,Call-Center,Above SLA,24,Baltimore/MD,153
NAH-68515198-c-058335-Aj,Betta Joire,Negative,,10/17/2023,Payments,Call-Center,Above SLA,16,Los Angeles/CA,439
KHD-26233787-D-412416-IO,Nestor Riccelli,Neutral,5,10/15/2023,Billing Question,Chatbot,Within SLA,9,Los Angeles/CA,410
DLR-33302749-u-524824-BX,Reynolds Janes,Negative,,10/21/2023,Billing Question,Chatbot,Above SLA,5,Los Angeles/CA,417
GSQ-02098611-u-142603-K5,Salomon Beckles,Very Negative,3,10/9/2023,Service Outage,Chatbot,Below SLA,40,Los Angeles/CA,416
DEI-80039963-K-203309-bU,Adina Panchin,Very Negative,,10/25/2023,Payments,Call-Center,Within SLA,25,Los Angeles/CA,401
PXY-92706309-r-381301-dE,Northrup MacNally,Neutral,,10/4/2023,Billing Question,Call-Center,Above SLA,34,Los Angeles/CA,437
WDH-97198647-b-553881-xJ,Sibel Andresser,Very Negative,4,10/2/2023,Billing Question,Email,Within SLA,24,Chicago/IL,208
SMI-53635179-z-125525-4K,Jameson Sarton,Neutral,6,10/7/2023,Payments,Call-Center,Below SLA,22,Baltimore/MD,101
DAX-13117866-v-661681-mV,Alair Driver,Very Negative,,10/8/2023,Billing Question,Call-Center,Above SLA,31,Baltimore/MD,147
TVE-15753907-Z-891275-JR,Gilbertina Phillins,Neutral,,10/3/2023,Billing Question,Call-Center,Below SLA,24,Los Angeles/CA,436
RZH-58265578-O-327607-Ua,Hamnet Ruler,Very Negative,,10/9/2023,Billing Question,Chatbot,Below SLA,32,Los Angeles/CA,401
AAR-76637112-u-393942-YY,Sterling Staves,Negative,,10/25/2023,Billing Question,Call-Center,Within SLA,14,Denver/CO,312
VYP-51332267-A-323536-dd,Alisun Baptie,Negative,,10/12/2023,Billing Question,Email,Within SLA,10,Baltimore/MD,103
HSL-84067611-7-579882-cK,Kelsi Concklin,Negative,,10/7/2023,Payments,Call-Center,Above SLA,14,Baltimore/MD,144
TBY-06453404-r-537208-6a,Friedrich Challenger,Very Negative,,10/8/2023,Billing Question,Web,Within SLA,41,Los Angeles/CA,416
HEH-81965479-Q-708267-aC,Seumas Caukill,Negative,,10/30/2023,Service Outage,Email,Within SLA,29,Baltimore/MD,153
AYK-86726588-d-564915-If,Lorette Galbraeth,Positive,8,10/11/2023,Service Outage,Email,Within SLA,36,Los Angeles/CA,434
SJA-08533008-Z-818249-OR,Tami Orro,Neutral,,10/10/2023,Service Outage,Web,Above SLA,28,Denver/CO,325
ENZ-14288790-q-982685-wA,Rawley Toffolo,Very Negative,,10/16/2023,Billing Question,Email,Below SLA,43,Denver/CO,306
IGV-80715401-n-573048-cT,Westleigh Godspeede,Very Positive,10,10/13/2023,Billing Question,Email,Within SLA,23,Baltimore/MD,107
QZS-61699426-3-884153-Pg,Alta Lehr,Negative,,10/20/2023,Service Outage,Chatbot,Within SLA,17,Los Angeles/CA,428
VSH-01256838-X-919796-Lu,Mahala Manus,Very Negative,,10/18/2023,Billing Question,Chatbot,Above SLA,41,Baltimore/MD,141
YWM-53633464-O-353744-kN,Giffer Ohlsen,Very Negative,,10/4/2023,Payments,Call-Center,Within SLA,31,Baltimore/MD,111
BWY-61846330-i-166007-9E,Chickie Albrooke,Very Negative,,10/12/2023,Service Outage,Email,Above SLA,8,Chicago/IL,210
WAI-70765892-d-706468-2C,Clemens Pidduck,Negative,,10/8/2023,Billing Question,Chatbot,Within SLA,10,Chicago/IL,222
ULW-72487263-q-830586-lU,Gram Thorpe,Very Positive,,10/25/2023,Billing Question,Web,Within SLA,28,Los Angeles/CA,407
BTL-50447280-s-957309-UO,Ola Doulden,Negative,5,10/11/2023,Billing Question,Web,Within SLA,37,Los Angeles/CA,410
JPN-82510912-d-624765-Bh,Shay Bowdrey,Very Negative,3,10/23/2023,Billing Question,Call-Center,Within SLA,41,Los Angeles/CA,418
LGD-85841924-l-339861-p0,Herculie Dobbs,Very Negative,1,10/3/2023,Billing Question,Call-Center,Within SLA,5,Baltimore/MD,152
BTE-39505064-P-263016-CS,Robinet Dubock,Neutral,5,10/24/2023,Billing Question,Web,Below SLA,18,Los Angeles/CA,430
NOM-12674252-U-490908-O9,Jeanelle Ginity,Negative,,10/8/2023,Billing Question,Web,Above SLA,16,Los Angeles/CA,412
SRS-42023424-W-298032-hu,Dorice Luto,Neutral,6,10/14/2023,Billing Question,Email,Below SLA,21,Baltimore/MD,150
VYX-55046463-w-419106-7D,Emmit Blew,Very Positive,9,10/7/2023,Billing Question,Web,Within SLA,12,Baltimore/MD,132
NYX-15068639-b-353401-0H,Byran Borzone,Very Negative,,10/6/2023,Payments,Call-Center,Within SLA,23,Baltimore/MD,122
NSF-82996031-k-428090-ps,Madella Perrot,Very Positive,,10/26/2023,Billing Question,Chatbot,Above SLA,45,Baltimore/MD,101
HCH-23083231-3-793483-s5,Luke Levicount,Negative,6,10/26/2023,Payments,Call-Center,Within SLA,5,Baltimore/MD,119
FCM-67254762-o-385954-ij,Adolphus Harbottle,Positive,7,10/2/2023,Payments,Call-Center,Above SLA,13,Chicago/IL,225
YLC-20161554-W-858835-FS,Standford Dominick,Negative,,10/24/2023,Service Outage,Chatbot,Above SLA,40,Los Angeles/CA,401
GFY-18323614-O-909456-xV,Kendre Raoux,Very Positive,,10/16/2023,Billing Question,Chatbot,Above SLA,42,Baltimore/MD,130
AXQ-43666792-x-573332-A7,Ty Copins,Positive,,10/8/2023,Service Outage,Email,Below SLA,26,Los Angeles/CA,438
IRW-66393013-A-335526-ZS,Philis Insole,Neutral,,10/9/2023,Billing Question,Call-Center,Within SLA,18,Baltimore/MD,133
COZ-94485102-y-444505-YC,Henry Napton,Very Negative,,10/27/2023,Billing Question,Email,Within SLA,37,Chicago/IL,217
WZC-76285817-m-196444-8w,Lisa Stell,Negative,,10/1/2023,Service Outage,Chatbot,Within SLA,11,Baltimore/MD,122
HDB-65658440-9-384031-KV,Eleen Batchan,Positive,,10/22/2023,Billing Question,Chatbot,Above SLA,22,Los Angeles/CA,418
PGB-83208781-1-903385-pl,Alaric Tiebe,Very Negative,,10/15/2023,Billing Question,Chatbot,Within SLA,32,Los Angeles/CA,409
ZTK-42978432-o-562348-gT,Ingunna Fearnley,Negative,,10/17/2023,Billing Question,Chatbot,Within SLA,25,Baltimore/MD,102
UKW-75595345-H-310711-sG,Ferrell Jelliman,Positive,9,10/21/2023,Billing Question,Call-Center,Above SLA,24,Baltimore/MD,138
EIU-54561688-e-584276-tu,Tedda Lillywhite,Very Negative,,10/1/2023,Billing Question,Email,Within SLA,13,Los Angeles/CA,437
AGH-91524655-J-016760-9P,Brear Dobrovolny,Neutral,,10/9/2023,Service Outage,Chatbot,Within SLA,14,Los Angeles/CA,424
ELH-99947083-A-822579-Ts,Nathalia Gergus,Very Positive,,10/2/2023,Billing Question,Web,Within SLA,38,Chicago/IL,207
RMZ-28132944-6-133557-9k,Rickie Deerr,Negative,,10/24/2023,Billing Question,Email,Within SLA,32,Los Angeles/CA,423
GAH-85838288-K-030060-1V,Nerte Segrave,Very Negative,,10/2/2023,Billing Question,Web,Below SLA,18,Chicago/IL,222
LKY-76907731-w-335722-l3,Dynah Cawt,Neutral,,10/22/2023,Service Outage,Chatbot,Within SLA,36,Denver/CO,312
EDI-33217638-a-279928-tR,Raine Giacobelli,Neutral,5,10/17/2023,Payments,Call-Center,Below SLA,14,Los Angeles/CA,430
BFQ-42393360-X-775397-2t,Ferrell Castelyn,Very Negative,2,10/5/2023,Billing Question,Email,Below SLA,36,Los Angeles/CA,427
OXR-97304456-s-993717-3V,Cherianne Braikenridge,Neutral,,10/16/2023,Billing Question,Call-Center,Within SLA,12,Baltimore/MD,103
JOS-02314123-s-598795-hB,Creigh Ironmonger,Very Negative,4,10/12/2023,Billing Question,Email,Within SLA,24,Chicago/IL,221
WIP-51655525-v-662924-iG,Nancee Redwing,Negative,,10/24/2023,Billing Question,Web,Within SLA,22,Los Angeles/CA,419
EDF-51331906-f-444822-8R,Bobbie Rassell,Positive,,10/1/2023,Service Outage,Email,Below SLA,23,Los Angeles/CA,422
VVI-04230715-W-033898-Qh,Dotty Darrington,Negative,,10/14/2023,Billing Question,Email,Above SLA,36,Los Angeles/CA,413
WBS-16378660-K-435889-U6,Clem Rawson,Negative,,10/25/2023,Billing Question,Call-Center,Above SLA,32,Baltimore/MD,140
CTC-70837953-X-211180-bq,Olva Blazdell,Very Negative,1,10/16/2023,Billing Question,Call-Center,Below SLA,23,Los Angeles/CA,430
WKQ-61133951-P-978836-2a,Stanton Cubbini,Neutral,8,10/2/2023,Payments,Call-Center,Below SLA,42,Denver/CO,307
CKW-73749192-y-937243-ty,Codee Swinn,Neutral,5,10/18/2023,Payments,Call-Center,Within SLA,39,Chicago/IL,224
YQV-45033206-V-810011-mQ,Egon Millichip,Negative,4,10/11/2023,Billing Question,Email,Below SLA,8,Los Angeles/CA,416
MTB-10811439-I-550671-xx,Pall Grimditch,Very Negative,,10/8/2023,Service Outage,Chatbot,Within SLA,35,Baltimore/MD,149
YEW-31977167-Y-947961-d1,Hakim Aronson,Very Positive,,10/3/2023,Payments,Call-Center,Below SLA,22,Baltimore/MD,123
OOX-21197486-0-532597-Rj,Carline Draycott,Negative,,10/16/2023,Service Outage,Chatbot,Below SLA,11,Baltimore/MD,148
JOZ-45214505-4-666183-6n,Tommy Wind,Neutral,,10/12/2023,Billing Question,Email,Below SLA,15,Los Angeles/CA,405
VVY-86972121-9-902069-IO,Jaclyn Musico,Negative,,10/9/2023,Billing Question,Email,Within SLA,28,Denver/CO,307
EMO-05248414-8-567299-Sa,Amaleta Widmore,Positive,,10/8/2023,Service Outage,Web,Within SLA,42,Baltimore/MD,123
TWQ-39820757-D-629135-6n,Fidelia Eveleigh,Negative,,10/3/2023,Billing Question,Chatbot,Within SLA,22,Baltimore/MD,151
DRP-45474405-C-771470-Zb,Tanney Yoodall,Neutral,,10/8/2023,Billing Question,Chatbot,Below SLA,21,Los Angeles/CA,428
PJJ-51484720-K-667121-aU,Carolin Ryves,Negative,,10/20/2023,Billing Question,Web,Within SLA,27,Los Angeles/CA,412
QMV-01332954-L-767318-t9,Lindy Keizman,Negative,4,10/18/2023,Billing Question,Call-Center,Within SLA,31,Los Angeles/CA,417
QLS-09219246-S-626354-26,Benny Brick,Negative,3,10/2/2023,Service Outage,Email,Within SLA,30,Baltimore/MD,148
HZD-25039520-v-342891-DC,Martina Veillard,Positive,,10/5/2023,Billing Question,Web,Within SLA,11,Baltimore/MD,112
GZX-13188167-H-267520-kF,Otes Offell,Negative,,10/15/2023,Billing Question,Call-Center,Within SLA,36,Baltimore/MD,152
CDB-10217075-b-802758-7O,Bellina Fitchet,Very Negative,2,10/27/2023,Billing Question,Chatbot,Within SLA,35,Los Angeles/CA,440
ODF-22924141-Q-808881-j2,Dari Jeans,Very Positive,10,10/14/2023,Payments,Call-Center,Within SLA,19,Baltimore/MD,108
DTP-52894432-O-818519-yr,Julietta Hadaway,Very Negative,,10/17/2023,Billing Question,Chatbot,Within SLA,20,Baltimore/MD,103
GLU-69971870-Y-894390-uz,Ursuline Toomey,Negative,,10/18/2023,Billing Question,Email,Within SLA,10,Baltimore/MD,146
JYE-30544661-r-662417-aC,Doralynne Melendez,Negative,4,10/7/2023,Billing Question,Call-Center,Within SLA,14,Los Angeles/CA,409
UOF-07007359-l-045629-RU,Skipp Greenhall,Negative,,10/20/2023,Billing Question,Web,Below SLA,12,Los Angeles/CA,406
DXD-83260203-P-226600-KV,Guthrie Lippiello,Negative,,10/12/2023,Service Outage,Chatbot,Below SLA,21,Baltimore/MD,150
INB-01260849-d-703962-LP,Betta Cockin,Negative,6,10/10/2023,Billing Question,Call-Center,Above SLA,6,Baltimore/MD,101
AEO-39110215-U-229251-L4,Adena Hughman,Negative,,10/10/2023,Billing Question,Call-Center,Within SLA,5,Denver/CO,301
OEI-79426961-n-344244-Z4,Iormina Yosselevitch,Negative,,10/24/2023,Billing Question,Web,Within SLA,40,Los Angeles/CA,402
WYY-77000486-z-150075-Ee,Kristian Manvelle,Negative,5,10/21/2023,Service Outage,Email,Above SLA,25,Los Angeles/CA,438
